Start Date,22/06/1997,10000,,,,,,,
End Date,07/11/2024,0,,,,,,,
,,,,,,,,,
,SPX Index,,,,,,,,
Dates,PX_LAST,EQY_DVD_YLD_12M,30DAY_IMPVOL_100.0%MNY_DF,60DAY_IMPVOL_100.0%MNY_DF,3MTH_IMPVOL_100.0%MNY_DF,6MTH_IMPVOL_100.0%MNY_DF,12MTH_IMPVOL_100.0%MNY_DF,18MTH_IMPVOL_100.0%MNY_DF,24MTH_IMPVOL_100.0%MNY_DF
30 December 2010,1257.88,1.8757,14.6915,16.3896,17.6414,19.9139,21.2557,21.5668,21.8782
31 December 2010,1257.64,1.8761,15.1732,16.5517,17.7057,20.0108,21.3722,21.5905,21.9135
03 January 2011,1271.87,1.8553,14.6936,16.0547,17.2911,19.4793,21.0403,21.2505,21.4597
04 January 2011,1270.2,1.8577,14.6984,16.0837,17.4155,19.5987,21.0841,21.3668,21.6773
05 January 2011,1276.56,1.8489,14.185,15.4974,16.8151,19.089,20.5668,20.9579,21.4278
06 January 2011,1273.85,1.8541,14.6584,15.9331,17.1002,19.2989,20.7189,21.0659,21.4175
07 January 2011,1271.5,1.8576,14.5338,15.8217,17.1481,19.266,20.7772,21.1044,21.4407
10 January 2011,1269.75,1.8601,14.6752,15.9988,17.0885,19.1669,20.7191,21.0938,21.4934
11 January 2011,1274.48,1.8532,14.0531,15.5077,16.8206,18.9041,20.5133,20.913,21.3169
12 January 2011,1285.96,1.8389,14.2388,15.2136,16.3566,18.3675,20.0757,20.5356,20.8889
13 January 2011,1283.76,1.8421,14.4068,15.2768,16.5037,18.3981,19.9979,20.5031,20.8599
14 January 2011,1293.24,1.8288,13.1127,14.2131,15.5492,17.7279,19.5868,20.1339,20.5277
18 January 2011,1295.02,1.8271,13.0714,14.3667,15.6552,17.7,19.478,20.0296,20.4388
19 January 2011,1281.92,1.8473,14.5166,15.5993,16.6571,18.428,20.0913,20.5522,20.923
20 January 2011,1280.26,1.8498,14.5032,15.6317,16.645,18.4295,20.0694,20.5016,20.9471
21 January 2011,1283.35,1.8455,14.4506,15.5997,16.7484,18.4251,20.1069,20.5577,20.9342
24 January 2011,1290.84,1.8348,13.9936,15.0305,16.2038,18.0988,19.7355,20.1969,20.6652
25 January 2011,1291.18,1.8357,14.1289,15.1571,16.2473,18.0095,19.644,19.9892,20.4856
26 January 2011,1296.63,1.8282,13.0126,14.2169,15.3819,17.3221,19.1059,19.6035,20.1038
27 January 2011,1299.54,1.8244,12.9167,13.9986,15.0485,17.0179,18.8125,19.242,19.7261
28 January 2011,1276.34,1.8576,16.0819,16.3171,16.864,18.2898,19.372,19.8834,20.3325
31 January 2011,1286.12,1.8435,15.6144,16.052,16.6036,17.9351,19.1637,19.6644,20.1737
01 February 2011,1307.59,1.8131,14.1027,14.9001,15.5557,17.1088,18.4409,18.9516,19.4397
02 February 2011,1304.03,1.8196,13.9745,14.7957,15.6206,17.1705,18.565,19.0678,19.5701
03 February 2011,1307.1,1.8159,13.3928,14.5474,15.3954,16.9725,18.408,18.7688,19.3692
04 February 2011,1310.87,1.8107,12.817,14.1039,15.0027,16.7072,18.1767,18.593,19.2534
07 February 2011,1319.05,1.8002,13.1909,14.1045,14.8414,16.5307,17.9182,18.3806,18.9091
08 February 2011,1324.57,1.7952,12.6849,13.7814,14.5327,16.2861,17.714,18.2259,18.7757
09 February 2011,1320.88,1.8011,13.3527,14.0493,14.7443,16.4448,17.8341,18.3116,18.791
10 February 2011,1321.87,1.7999,13.1274,13.9796,14.7485,16.3886,17.7914,18.2755,18.7286
11 February 2011,1329.15,1.791,12.4713,13.4788,14.3125,15.9931,17.453,17.9766,18.4792
14 February 2011,1332.32,1.7884,12.7607,13.7604,14.5479,16.0607,17.4915,18.0014,18.4509
15 February 2011,1328.01,1.7962,13.1391,14.2498,14.924,16.3903,17.6656,18.1777,18.6164
16 February 2011,1336.32,1.7867,12.9023,14.1884,14.8151,16.2668,17.5557,18.0417,18.5099
17 February 2011,1340.43,1.7834,12.9168,14.3171,15.0824,16.6244,17.8827,18.327,18.7697
18 February 2011,1343.01,1.7801,12.8058,14.4483,15.3415,16.9718,18.1623,18.5559,19.0356
22 February 2011,1315.45,1.8177,17.1477,17.6364,18.0225,18.9658,19.8064,20.0573,20.3063
23 February 2011,1307.4,1.8294,17.5236,18.0345,18.4612,19.3368,20.0992,20.2997,20.5453
24 February 2011,1306.1,1.8368,17.0043,17.749,18.3433,19.4072,20.225,20.4539,20.6772
25 February 2011,1319.88,1.8211,15.5759,16.3856,17.0942,18.4448,19.4213,19.7062,19.952
28 February 2011,1327.22,1.8116,15.1371,15.9784,16.7331,18.1423,19.1025,19.4077,19.6432
01 March 2011,1306.33,1.839,16.8423,17.3738,17.8634,18.993,19.7893,19.9542,20.1482
02 March 2011,1308.44,1.8373,17.1114,17.695,18.1643,19.1394,19.9616,20.1856,20.3853
03 March 2011,1330.97,1.807,15.1722,16.2887,17.049,18.353,19.3518,19.6826,19.9934
04 March 2011,1321.15,1.8204,16.6236,17.4893,18.1113,19.2257,20.0342,20.2358,20.4596
07 March 2011,1310.13,1.8358,17.4922,18.087,18.6049,19.6205,20.2847,20.544,20.7448
08 March 2011,1321.82,1.8222,16.5225,17.3532,17.9895,19.0312,19.9549,20.2307,20.5108
09 March 2011,1320.03,1.8267,17.0808,17.7751,18.3612,19.3463,20.1924,20.4251,20.6448
10 March 2011,1295.11,1.8618,19.1554,19.3479,19.5745,20.365,20.9931,21.1518,21.3266
11 March 2011,1304.28,1.8508,17.5165,18.1225,18.5985,19.7172,20.5797,20.7893,20.9714
14 March 2011,1296.39,1.862,18.5,19.0494,19.4717,20.4416,21.202,21.3653,21.545
15 March 2011,1281.87,1.8831,19.831,20.0154,20.1948,20.9041,21.5288,21.6557,21.7792
16 March 2011,1256.88,1.921,24.0682,23.0741,22.4742,22.6309,22.831,22.7293,22.7401
17 March 2011,1273.71,1.8959,22.0168,21.4271,21.3639,21.754,22.057,22.035,22.0908
18 March 2011,1279.21,1.8878,20.265,20.2768,20.4274,21.1657,21.7175,21.7709,21.8893
21 March 2011,1298.38,1.8581,17.4923,18.1478,18.6886,19.8003,20.5219,20.8925,21.1113
22 March 2011,1293.77,1.8656,17.2104,17.7773,18.3881,19.6136,20.4964,20.8526,21.1589
23 March 2011,1297.54,1.8604,15.978,16.8514,17.6485,19.0114,20.1511,20.5644,20.9118
24 March 2011,1309.66,1.8465,15.2049,16.1433,16.9652,18.4238,19.6223,20.0521,20.4131
25 March 2011,1313.8,1.8407,15.2518,16.3024,17.0551,18.5577,19.7357,20.1199,20.4811
28 March 2011,1310.19,1.8458,15.6169,16.4173,17.1692,18.6547,19.7816,20.1621,20.4439
29 March 2011,1319.44,1.838,15.3986,16.2606,17.0434,18.4033,19.5725,19.9882,20.3082
30 March 2011,1328.26,1.8274,14.7292,15.753,16.5696,18.0992,19.3101,19.7438,20.0647
31 March 2011,1325.83,1.8288,14.5088,15.5859,16.5577,18.1442,19.3223,19.7945,20.1468
01 April 2011,1332.41,1.8207,14.468,15.6379,16.5314,18.1218,19.3388,19.8387,20.1585
04 April 2011,1332.87,1.8308,14.5037,15.5028,16.4129,18.0148,19.2332,19.7394,20.1195
05 April 2011,1332.63,1.8313,13.888,15.1479,16.1004,17.8524,19.0689,19.6489,20.0328
06 April 2011,1335.54,1.8288,14.4821,15.0796,15.9588,17.8258,19.0923,19.6483,20.0084
07 April 2011,1333.51,1.8319,14.8067,15.5661,16.4892,18.3079,19.484,20.0121,20.3065
08 April 2011,1328.17,1.8394,15.2837,16.0559,17.0298,18.6881,19.8579,20.3466,20.6498
11 April 2011,1324.46,1.8449,15.076,15.989,16.8894,18.6421,19.768,20.2478,20.5681
12 April 2011,1314.16,1.8612,15.514,16.3123,17.2047,18.9001,20.0086,20.4928,20.8074
13 April 2011,1314.41,1.8633,14.737,15.6914,16.6973,18.5561,19.7857,20.3104,20.6526
14 April 2011,1314.52,1.864,13.9975,15.19,16.3801,18.4754,19.7413,20.2764,20.6073
15 April 2011,1319.68,1.8567,13.3469,14.7997,16.1061,18.2003,19.573,20.0736,20.4136
18 April 2011,1305.14,1.8776,13.9444,15.4529,16.6596,18.6434,19.8621,20.404,20.6921
19 April 2011,1312.62,1.8674,12.8374,14.4521,15.9244,18.201,19.5301,20.1087,20.4629
20 April 2011,1330.36,1.8426,12.1672,13.9803,15.3568,17.5584,19.0527,19.7002,20.0806
21 April 2011,1337.39,1.8331,11.6151,13.7052,15.1581,17.3654,18.9399,19.5259,19.9225
25 April 2011,1335.25,1.8361,12.5998,14.0888,15.3802,17.4577,18.9528,19.5853,19.993
26 April 2011,1347.24,1.8198,12.5009,13.8582,15.0972,17.2341,18.7206,19.3274,19.7457
27 April 2011,1355.66,1.8103,12.5648,13.829,14.9805,17.0889,18.6014,19.2607,19.7108
28 April 2011,1360.48,1.8039,11.7346,13.1909,14.3849,16.7055,18.3151,19.0094,19.501
29 April 2011,1363.61,1.7993,12.2716,13.5797,14.7035,16.8378,18.3446,19.0115,19.4871
02 May 2011,1361.22,1.8024,13.1471,14.2835,15.3371,17.2806,18.6722,19.2641,19.7054
03 May 2011,1356.62,1.8082,13.8163,15.0496,16.044,17.8425,19.1389,19.6964,20.111
04 May 2011,1347.32,1.8251,13.9759,15.1862,16.2058,18.0421,19.2555,19.8409,20.2615
05 May 2011,1335.1,1.8465,15.9333,16.5428,17.2788,18.7974,19.8499,20.3589,20.7334
06 May 2011,1340.2,1.8409,15.3342,15.8735,16.6526,18.2992,19.4741,20.0448,20.4492
09 May 2011,1346.3,1.8327,14.247,15.1918,16.1182,17.9044,19.241,19.83,20.2386
10 May 2011,1357.16,1.8181,12.944,14.1471,15.2713,17.3305,18.8235,19.5074,19.9915
11 May 2011,1342.08,1.8472,14.5025,15.0943,16.0765,18.0305,19.3814,20.0485,20.4944
12 May 2011,1348.65,1.8387,13.7678,14.5669,15.6359,17.7105,19.2279,19.8559,20.3035
13 May 2011,1337.77,1.8547,14.3293,15.0367,16.0847,18.0558,19.4834,20.0842,20.5096
16 May 2011,1329.47,1.867,14.982,15.6759,16.6141,18.3315,19.6508,20.2163,20.6402
17 May 2011,1328.98,1.8707,15.0486,15.7094,16.6129,18.3391,19.7179,20.2963,20.7411
18 May 2011,1340.68,1.8567,13.4232,14.5636,15.6578,17.5466,19.0932,19.8155,20.3485
19 May 2011,1343.6,1.8539,12.7408,14.1114,15.3364,17.3973,19.0742,19.7823,20.3035
20 May 2011,1333.27,1.8684,13.4699,14.5848,15.716,17.7034,19.324,20.0096,20.5231
23 May 2011,1317.37,1.8911,14.8488,15.5491,16.5337,18.3027,19.8603,20.5109,21.0171
24 May 2011,1316.28,1.8928,14.5219,15.3306,16.3084,18.1023,19.7287,20.4346,20.9698
25 May 2011,1320.47,1.8876,13.9639,14.9054,15.9151,17.8109,19.5226,20.2517,20.7838
26 May 2011,1325.69,1.8814,13.2376,14.433,15.4275,17.3124,19.0208,19.717,20.3357
27 May 2011,1331.1,1.8761,13.3395,14.4867,15.4222,17.1759,18.7298,19.3537,19.9861
31 May 2011,1345.2,1.8566,13.1431,14.2629,15.1482,16.9088,18.4532,19.0754,19.7145
01 June 2011,1314.55,1.9009,14.923,15.6371,16.2802,17.7252,19.0397,19.5747,20.1686
02 June 2011,1312.94,1.9026,15.0784,15.7639,16.3337,17.7151,19.0372,19.6052,20.2094
03 June 2011,1300.16,1.9229,15.336,16.0324,16.5803,17.9966,19.294,19.8192,20.3928
06 June 2011,1286.17,1.9445,16.047,16.6004,16.9804,18.4114,19.6426,20.1481,20.6881
07 June 2011,1284.94,1.9459,15.4472,16.0814,16.518,18.0475,19.351,19.8835,20.4517
08 June 2011,1279.56,1.9577,16.2271,16.7399,17.0913,18.5356,19.6408,20.102,20.5761
09 June 2011,1289,1.9431,15.2208,15.7495,16.2228,17.8253,19.1194,19.6289,20.1488
10 June 2011,1270.98,1.971,15.938,16.4571,16.8757,18.4206,19.5636,19.9926,20.4264
13 June 2011,1271.83,1.9727,16.726,17.1242,17.4697,18.7601,19.7273,20.1504,20.5684
14 June 2011,1287.87,1.9487,15.4321,16.1483,16.6178,18.0677,19.2543,19.697,20.1347
15 June 2011,1265.42,1.986,18.0588,18.3351,18.5467,19.49,20.3249,20.6173,20.9451
16 June 2011,1267.64,1.9875,19.1996,19.3122,19.5175,20.3193,21.006,21.3319,21.6179
17 June 2011,1271.5,1.9815,18.6014,18.8353,19.1259,20.1419,20.919,21.257,21.587
20 June 2011,1278.36,1.9696,17.5749,17.8137,18.2937,19.514,20.4622,20.9062,21.2859
21 June 2011,1295.52,1.9446,15.8468,16.392,17.1514,18.6553,19.8199,20.3395,20.7629
22 June 2011,1287.14,1.9581,15.6575,16.4133,17.1944,18.8977,20.0387,20.5308,20.9224
23 June 2011,1283.5,1.9636,17.2314,17.4603,17.9932,19.5885,20.5993,21.0952,21.388
24 June 2011,1268.45,1.987,18.1496,18.2645,18.6758,20.0696,21.2235,21.6807,21.9088
27 June 2011,1280.1,1.9689,17.1754,17.3706,17.9875,19.441,20.7065,21.1974,21.4853
28 June 2011,1296.67,1.9479,16.3398,16.7361,17.4284,19.1497,20.375,21.0791,21.3589
29 June 2011,1307.41,1.9337,14.2973,15.2221,16.2391,18.3166,19.9469,20.5918,21.0494
30 June 2011,1320.64,1.9143,13.5574,14.6337,15.6677,17.7664,19.3927,20.1926,20.5888
01 July 2011,1339.67,1.8946,13.0437,13.9885,14.9529,16.8923,18.5016,19.2216,19.7786
05 July 2011,1337.88,1.9003,13.589,14.4181,15.2572,17.0334,18.5,19.321,19.7983
06 July 2011,1339.23,1.8985,14.4156,14.8929,15.7242,17.2142,18.6713,19.3929,19.8918
07 July 2011,1353.22,1.8794,13.8696,14.3562,15.1902,16.7316,18.304,19.0149,19.5871
08 July 2011,1343.8,1.8925,14.3437,14.969,15.7005,17.2303,18.684,19.387,19.8738
11 July 2011,1319.49,1.9277,16.2805,16.7608,17.3595,18.5123,19.6577,20.23,20.6669
12 July 2011,1313.64,1.9363,16.7106,17.1009,17.64,18.6828,19.9099,20.4872,20.8654
13 July 2011,1317.72,1.9318,17.2308,17.368,17.8617,19.0237,20.0984,20.6574,20.9847
14 July 2011,1308.87,1.9461,17.816,18.0996,18.5852,19.5133,20.5013,20.9385,21.3143
15 July 2011,1316.14,1.9356,16.8748,17.4039,17.9675,19.1224,20.2518,20.7596,21.0672
18 July 2011,1305.44,1.9519,17.7927,18.1808,18.6191,19.6291,20.7622,21.2416,21.6207
19 July 2011,1326.73,1.9205,15.9558,16.6637,17.3366,18.7626,19.9646,20.5807,21.0419
20 July 2011,1325.84,1.9159,16.0758,16.5885,17.2318,18.6336,19.9542,20.5889,21.0098
21 July 2011,1343.8,1.8919,15.0484,15.6772,16.4327,17.9283,19.349,20.0181,20.4481
22 July 2011,1345.02,1.8904,14.8659,15.5053,16.2525,17.739,19.2171,19.9084,20.3598
25 July 2011,1337.43,1.9012,16.5983,16.7885,17.3401,18.4369,19.6406,20.1987,20.6182
26 July 2011,1331.94,1.9093,16.9465,17.1009,17.5821,18.5672,19.7841,20.3134,20.7107
27 July 2011,1304.89,1.9496,19.4848,19.0192,19.1917,19.6943,20.6406,21.0472,21.404
28 July 2011,1300.67,1.9571,20.1537,19.5104,19.5847,19.9112,20.7367,21.0798,21.3499
29 July 2011,1292.28,1.9693,21.5526,20.1161,19.8762,19.9698,20.7353,21.0366,21.3572
01 August 2011,1286.94,1.9773,20.2921,19.2857,19.1706,19.3687,20.2415,20.6678,20.9996
02 August 2011,1254.05,2.0292,21.2913,20.3987,20.2641,20.4207,21.1349,21.4138,21.6242
03 August 2011,1260.34,2.0264,20.5762,20.245,20.2549,20.5681,21.3969,21.7249,22.0148
04 August 2011,1200.07,2.1291,26.453,24.7357,24.1515,23.5645,23.5973,23.5537,23.6464
05 August 2011,1199.38,2.1291,29.8588,27.8537,26.8123,25.8075,25.2219,25.0551,24.8759
08 August 2011,1119.46,2.2827,37.2423,32.7335,30.9508,28.575,27.3117,26.7916,26.5165
09 August 2011,1172.53,2.1795,34.4031,30.8621,29.218,27.1843,26.2178,25.767,25.6803
10 August 2011,1120.76,2.2833,34.8157,32.0596,30.3858,28.2568,26.7256,26.2044,25.8975
11 August 2011,1172.64,2.1835,32.0327,29.5805,28.197,26.3821,25.4547,25.2038,25.1386
12 August 2011,1178.81,2.1721,31.5432,29.2908,27.9401,26.2997,25.3526,24.971,24.8275
15 August 2011,1204.49,2.1265,27.0546,25.9167,25.3308,24.4242,23.9391,23.8269,23.7691
16 August 2011,1192.76,2.1527,27.3865,26.0541,25.4183,24.5776,24.0721,23.9466,23.7964
17 August 2011,1193.89,2.1533,26.3356,25.6417,25.1867,24.3004,23.8566,23.7413,23.5528
18 August 2011,1140.65,2.2549,36.0092,32.7595,31.018,28.3422,26.7338,26.0639,25.5244
19 August 2011,1123.53,2.2893,36.6895,33.5936,31.7878,29.11,27.3354,26.5934,25.9401
22 August 2011,1123.82,2.2887,35.0842,32.7766,31.3032,28.979,27.2934,26.4418,25.8468
23 August 2011,1162.35,2.2131,30.5406,29.4576,28.6197,27.1997,26.1145,25.5354,25.0208
24 August 2011,1177.6,2.1866,29.3605,28.4369,27.8814,26.7487,25.9282,25.4005,24.8477
25 August 2011,1159.27,2.2214,33.2539,30.7099,29.6441,27.9565,26.8741,26.1867,25.5631
26 August 2011,1176.8,2.1892,31.0963,29.4935,28.554,27.2547,26.3977,25.7037,25.2281
29 August 2011,1210.09,2.1309,26.8302,26.2575,25.9871,25.4121,25.1057,24.6769,24.2756
30 August 2011,1212.92,2.1291,26.7479,26.3591,26.1293,25.5011,25.1503,24.711,24.3102
31 August 2011,1218.89,2.1202,27.3842,27.0341,26.7824,26.1014,25.2987,24.7963,24.3659
01 September 2011,1204.42,2.1462,27.03,26.8382,26.5242,26.0083,25.3979,24.9352,24.4741
02 September 2011,1173.97,2.2032,29.1142,28.785,28.1611,27.1923,26.3223,25.6364,25.1119
06 September 2011,1165.24,2.2204,31.6442,30.0901,29.0803,27.7114,26.6745,25.9412,25.4274
07 September 2011,1198.62,2.1619,28.059,27.7922,27.2994,26.7066,25.8573,25.2123,24.7632
08 September 2011,1185.9,2.1854,29.2418,28.66,28.0311,27.2589,26.2711,25.5698,25.0082
09 September 2011,1154.23,2.2453,34.7186,33.4712,31.9257,29.9497,28.1529,27.1291,26.4826
12 September 2011,1162.27,2.2312,35.0516,33.6573,32.4578,30.5836,28.8431,27.6612,26.8088
13 September 2011,1172.87,2.2141,32.582,31.7553,30.8477,29.4517,27.9126,26.8698,26.2008
14 September 2011,1188.68,2.1846,29.564,29.4149,28.9215,28.1541,27.1846,26.4201,25.8497
15 September 2011,1209.11,2.1512,28.316,28.6267,28.4481,27.7856,26.8746,26.2089,25.6752
16 September 2011,1216.01,2.139,27.4244,27.8298,27.7966,27.3048,26.5764,26.0006,25.4823
19 September 2011,1204.09,2.1557,28.3311,28.4603,28.3496,27.7854,26.987,26.2379,25.7369
20 September 2011,1202.09,2.1595,28.2793,28.2228,28.1405,27.6052,26.8878,26.1746,25.7339
21 September 2011,1166.76,2.2256,29.7385,29.411,29.0895,28.3706,27.4328,26.6272,26.1593
22 September 2011,1129.56,2.2991,37.9286,35.8535,34.4,32.3882,30.477,29.1431,28.2992
23 September 2011,1136.43,2.2874,36.1086,34.27,33.1678,31.6168,29.9382,28.7779,28.0223
26 September 2011,1162.95,2.2329,34.7135,33.378,32.4292,31.1036,29.5661,28.4781,27.8013
27 September 2011,1175.38,2.2095,32.1407,31.3386,30.7114,29.807,28.5853,27.7387,27.1472
28 September 2011,1151.06,2.2616,34.5066,33.2479,32.3064,31.0868,29.5449,28.4317,27.769
29 September 2011,1160.4,2.2446,35.8097,34.6228,33.4225,31.7997,30.0964,28.9211,28.1638
30 September 2011,1131.42,2.3021,36.9423,35.648,34.2661,32.5934,30.8357,29.5617,28.7375
03 October 2011,1099.23,2.3701,40.4453,38.4792,36.7134,34.6681,32.5935,31.0995,30.1429
04 October 2011,1123.95,2.2983,39.3502,38.0498,36.3823,34.6766,32.7075,31.2306,30.241
05 October 2011,1144.03,2.26,34.2516,33.5486,32.6559,31.9062,30.6252,29.483,28.727
06 October 2011,1164.97,2.2199,33.4054,32.9445,32.1104,31.4908,30.3132,29.292,28.5591
07 October 2011,1155.46,2.2386,31.3127,31.5188,31.0522,30.8204,29.9275,28.983,28.3453
10 October 2011,1194.89,2.1647,30.1621,30.3444,29.8821,29.8499,29.1626,28.3086,27.7821
11 October 2011,1195.54,2.1637,28.5881,29.0254,28.8038,29.1202,28.6323,27.8753,27.4274
12 October 2011,1207.25,2.1457,26.2465,26.4952,26.5228,27.1125,27.0762,26.7348,26.464
13 October 2011,1203.66,2.1535,26.4925,26.7033,26.7671,27.4319,27.4202,26.9547,26.6146
14 October 2011,1224.58,2.1167,24.1788,24.7036,24.9482,25.9648,26.3077,26.0866,25.8641
17 October 2011,1200.86,2.1611,27.1907,26.9474,26.7981,27.1905,27.1015,26.7252,26.4813
18 October 2011,1225.38,2.1178,25.6237,25.8944,25.9995,26.6227,26.8036,26.6466,26.5041
19 October 2011,1209.88,2.1465,29.494,28.7986,28.3857,28.3717,28.0963,27.6405,27.3466
20 October 2011,1215.39,2.1369,29.2417,28.7072,28.4062,28.4514,28.1438,27.6973,27.4079
21 October 2011,1238.25,2.0977,26.7172,26.8892,26.8558,27.1483,27.1868,26.9252,26.7303
24 October 2011,1254.2,2.0711,24.6313,24.9448,25.0912,25.8315,25.9806,25.9691,25.9404
25 October 2011,1229.05,2.1135,26.2142,26.0361,26.0013,26.2764,26.2898,26.1629,26.0939
26 October 2011,1242,2.0916,24.9985,25.2501,25.3338,25.7438,25.8749,25.8072,25.778
27 October 2011,1284.59,2.0232,21.0367,21.5831,21.9061,22.8836,23.3894,23.6931,23.9213
28 October 2011,1285.09,2.0225,21.0389,21.5109,21.8809,22.8085,23.3159,23.6201,23.8612
31 October 2011,1253.3,2.0742,24.4546,24.2295,24.1652,24.4638,24.4794,24.5455,24.7083
01 November 2011,1218.28,2.1328,28.7958,27.884,27.7067,27.4175,27.055,26.7899,26.7569
02 November 2011,1237.9,2.1022,27.4676,26.7388,26.7689,26.831,26.5282,26.3955,26.3931
03 November 2011,1261.16,2.0667,24.9739,24.938,25.3095,25.7336,25.7718,25.7913,25.8802
04 November 2011,1253.23,2.0799,25.6941,25.6847,25.995,26.3029,26.1564,26.1535,26.185
07 November 2011,1261.12,2.0671,25.3081,25.1649,25.564,26.0187,25.9125,25.9507,26.0669
08 November 2011,1275.92,2.0488,23.2051,23.6589,24.4069,25.1106,25.4544,25.5416,25.7264
09 November 2011,1229.1,2.1284,29.7853,28.8535,28.8499,28.3799,27.8223,27.5841,27.5474
10 November 2011,1239.69,2.1108,27.632,27.4028,27.7938,27.6681,27.2697,27.1452,27.1548
11 November 2011,1263.86,2.0704,25.1881,25.4333,26.2366,26.3997,26.367,26.384,26.5812
14 November 2011,1251.78,2.0928,26.8435,26.6605,27.3147,27.2267,26.8525,26.9031,26.9929
15 November 2011,1257.81,2.0881,25.5677,25.5992,26.4445,26.7451,26.6516,26.7049,26.9204
16 November 2011,1236.91,2.1269,27.1833,27.2535,27.9377,27.9043,27.6629,27.5648,27.6833
17 November 2011,1216.13,2.1642,30.1579,29.5234,30.0837,29.6129,29.1153,28.7926,28.7783
18 November 2011,1215.65,2.1663,28.1443,28.3304,29.2286,29.3239,28.7938,28.6417,28.6312
21 November 2011,1192.98,2.2056,29.0113,29.1122,29.7839,29.7355,29.2557,29.0345,28.9405
22 November 2011,1188.04,2.2154,28.4412,28.7487,29.3386,29.4179,28.9382,28.6633,28.4715
23 November 2011,1161.79,2.2658,29.925,29.9646,30.567,30.4392,29.8058,29.3372,29.0772
25 November 2011,1158.67,2.2729,30.3948,30.6643,31.2674,31.05,30.3005,29.663,29.4696
28 November 2011,1192.55,2.2105,28.8177,29.116,29.7432,29.6887,29.1449,28.8457,28.6616
29 November 2011,1195.19,2.2103,27.0734,27.7958,28.6061,28.8522,28.4362,28.3114,28.2076
30 November 2011,1246.96,2.1199,24.0678,25.0987,26.2435,26.9114,26.8929,27.0283,27.0857
01 December 2011,1244.58,2.1246,23.3071,24.3149,25.4887,26.2884,26.3773,26.6145,26.7145
02 December 2011,1244.28,2.1252,23.6792,24.4987,25.5686,26.2717,26.3241,26.5245,26.6366
05 December 2011,1257.08,2.0982,24.4603,25.1486,25.907,26.3538,26.2775,26.4343,26.5189
06 December 2011,1258.47,2.0968,23.9826,24.9055,25.6916,26.1832,26.1133,26.306,26.4159
07 December 2011,1261.01,2.1015,25.5189,26.1162,26.5922,26.7966,26.5732,26.64,26.6749
08 December 2011,1234.35,2.1472,26.7306,27.3386,27.6339,27.5374,27.0939,27.0639,27.0537
09 December 2011,1255.19,2.1185,23.5061,24.6517,25.4631,26.0228,26.0225,26.2607,26.3512
12 December 2011,1236.47,2.1516,24.7307,25.9058,26.4804,26.8253,26.7157,26.82,26.8162
13 December 2011,1225.73,2.1739,23.8971,25.2762,26.0235,26.7237,26.8492,27.0404,27.1143
14 December 2011,1211.82,2.1962,24.0684,25.5015,26.2953,26.8783,27.1034,27.4516,27.4596
15 December 2011,1215.75,2.1938,22.5591,24.4162,25.3767,26.2631,26.8238,27.201,27.3337
16 December 2011,1219.66,2.1728,22.3684,24.2372,25.1722,26.1137,26.6986,27.0924,27.2325
19 December 2011,1205.35,2.1956,22.6704,24.4988,25.2245,26.1268,26.6319,26.9895,27.1405
20 December 2011,1241.31,2.1345,20.2271,22.2896,23.1916,24.2622,25.0604,25.597,25.944
21 December 2011,1243.72,2.1306,19.3784,21.5162,22.33,23.6462,24.4837,24.9732,25.3537
22 December 2011,1254,2.1165,18.7023,21.0868,21.9621,23.2358,24.1075,24.6607,25.0013
23 December 2011,1265.33,2.0967,18.3917,20.8223,21.7171,23.0899,24.0658,24.7079,25.0721
27 December 2011,1265.43,2.097,18.9781,20.9531,21.7842,23.0078,23.8242,24.4029,24.67
28 December 2011,1249.64,2.1282,20.6837,22.3826,23.0596,23.9536,24.4641,24.9158,25.1642
29 December 2011,1263.02,2.1067,19.9077,21.6472,22.3775,23.4654,24.1331,24.6109,24.8058
30 December 2011,1257.61,2.1164,20.2661,21.9388,22.6144,23.5729,24.1349,24.5571,24.768
03 January 2012,1277.06,2.0858,19.7389,21.2123,21.9319,23.0063,23.6643,24.1647,24.4341
04 January 2012,1277.3,2.0926,19.0935,20.5284,21.3246,22.4885,23.1776,23.7307,24.0572
05 January 2012,1281.06,2.0865,18.4472,19.9308,20.7573,22.0428,22.9079,23.4709,23.7967
06 January 2012,1277.81,2.0934,17.6445,19.3678,20.3305,21.7051,22.6225,23.3017,23.6669
09 January 2012,1280.7,2.089,18.0089,19.4177,20.2749,21.5996,22.5658,23.1603,23.495
10 January 2012,1292.08,2.071,17.5942,18.9769,19.7968,21.1163,22.122,22.7926,23.1529
11 January 2012,1292.48,2.0712,18.2346,19.1391,20.069,21.4071,22.273,22.9087,23.2427
