Start Date,22/06/1997,10000
End Date,07/11/2024,0
,,
,USGG12M Index,
,Last Trade/Last Price,
Dates,LAST_PRICE,
17/06/2022,2.8046,
20/06/2022,2.8046,
21/06/2022,2.8494,
22/06/2022,2.733,
23/06/2022,2.7171,
24/06/2022,2.7483,
27/06/2022,2.8193,
28/06/2022,2.7902,
29/06/2022,2.7847,
30/06/2022,2.7424,
01/07/2022,2.6602,
04/07/2022,2.6602,
05/07/2022,2.66,
06/07/2022,2.7283,
07/07/2022,2.8072,
08/07/2022,2.87,
11/07/2022,2.9253,
12/07/2022,2.9198,
13/07/2022,3.1259,
14/07/2022,3.1018,
15/07/2022,3.0217,
18/07/2022,3.0772,
19/07/2022,3.1513,
20/07/2022,3.1537,
21/07/2022,3.0607,
22/07/2022,2.9569,
25/07/2022,2.9938,
26/07/2022,3.02,
27/07/2022,2.9352,
28/07/2022,2.8849,
29/07/2022,2.887,
01/08/2022,2.9159,
02/08/2022,3.0135,
03/08/2022,3.045,
04/08/2022,3.0634,
05/08/2022,3.2137,
08/08/2022,3.2321,
09/08/2022,3.2451,
10/08/2022,3.2189,
11/08/2022,3.232,
12/08/2022,3.2367,
15/08/2022,3.2152,
16/08/2022,3.2549,
17/08/2022,3.252,
18/08/2022,3.1748,
19/08/2022,3.206,
22/08/2022,3.2722,
23/08/2022,3.2693,
24/08/2022,3.3169,
25/08/2022,3.2981,
26/08/2022,3.2895,
29/08/2022,3.3849,
30/08/2022,3.4378,
31/08/2022,3.4828,
01/09/2022,3.4693,
02/09/2022,3.4125,
05/09/2022,3.4125,
06/09/2022,3.508,
07/09/2022,3.5708,
08/09/2022,3.5785,
09/09/2022,3.5991,
12/09/2022,3.6309,
13/09/2022,3.8394,
14/09/2022,3.9062,
15/09/2022,3.9622,
16/09/2022,3.9264,
19/09/2022,4.0093,
20/09/2022,4.0009,
21/09/2022,4.0328,
22/09/2022,4.0002,
23/09/2022,4.061,
26/09/2022,4.1117,
27/09/2022,4.0603,
28/09/2022,3.9287,
29/09/2022,3.915,
30/09/2022,3.9328,
03/10/2022,3.9459,
04/10/2022,3.9028,
05/10/2022,4.1047,
06/10/2022,4.1798,
07/10/2022,4.2188,
10/10/2022,4.2188,
11/10/2022,4.2481,
12/10/2022,4.2289,
13/10/2022,4.4282,
14/10/2022,4.4594,
17/10/2022,4.4482,
18/10/2022,4.4829,
19/10/2022,4.5826,
20/10/2022,4.5984,
21/10/2022,4.5052,
24/10/2022,4.5561,
25/10/2022,4.553,
26/10/2022,4.5094,
27/10/2022,4.42,
28/10/2022,4.5294,
31/10/2022,4.6019,
01/11/2022,4.6258,
02/11/2022,4.6945,
03/11/2022,4.7565,
04/11/2022,4.7089,
07/11/2022,4.7383,
08/11/2022,4.7134,
09/11/2022,4.6587,
10/11/2022,4.5487,
11/11/2022,4.5487,
14/11/2022,4.5672,
15/11/2022,4.5424,
16/11/2022,4.5853,
17/11/2022,4.6661,
18/11/2022,4.6918,
21/11/2022,4.732,
22/11/2022,4.7614,
23/11/2022,4.7198,
24/11/2022,4.7198,
25/11/2022,4.7158,
28/11/2022,4.7289,
29/11/2022,4.7258,
30/11/2022,4.6863,
01/12/2022,4.6153,
02/12/2022,4.6275,
05/12/2022,4.7193,
06/12/2022,4.7026,
07/12/2022,4.6343,
08/12/2022,4.6474,
09/12/2022,4.6759,
12/12/2022,4.7053,
13/12/2022,4.5938,
14/12/2022,4.5799,
15/12/2022,4.593,
16/12/2022,4.562,
19/12/2022,4.5751,
20/12/2022,4.6071,
21/12/2022,4.5688,
22/12/2022,4.5846,
23/12/2022,4.6262,
26/12/2022,4.6262,
27/12/2022,4.6636,
28/12/2022,4.6564,
29/12/2022,4.656,
30/12/2022,4.6868,
02/01/2023,4.6868,
03/01/2023,4.67,
04/01/2023,4.6506,
05/01/2023,4.7533,
06/01/2023,4.6705,
09/01/2023,4.662,
10/01/2023,4.694,
11/01/2023,4.7071,
12/01/2023,4.6444,
13/01/2023,4.6616,
16/01/2023,4.6616,
17/01/2023,4.6612,
18/01/2023,4.6175,
19/01/2023,4.6522,
20/01/2023,4.6482,
23/01/2023,4.6829,
24/01/2023,4.6528,
25/01/2023,4.6293,
26/01/2023,4.656,
27/01/2023,4.6438,
30/01/2023,4.6759,
31/01/2023,4.6538,
01/02/2023,4.6343,
02/02/2023,4.5932,
03/02/2023,4.7329,
06/02/2023,4.8437,
07/02/2023,4.827,
08/02/2023,4.8129,
09/02/2023,4.8505,
10/02/2023,4.868,
13/02/2023,4.8839,
14/02/2023,4.9513,
15/02/2023,4.9508,
16/02/2023,4.9666,
17/02/2023,4.9701,
20/02/2023,4.9701,
21/02/2023,4.9994,
22/02/2023,5.0349,
23/02/2023,5.0126,
24/02/2023,4.9946,
27/02/2023,4.9969,
28/02/2023,4.9773,
01/03/2023,5.0176,
02/03/2023,4.9844,
03/03/2023,4.9965,
06/03/2023,5.0423,
07/03/2023,5.1945,
08/03/2023,5.2131,
09/03/2023,5.1062,
10/03/2023,4.8111,
13/03/2023,4.1466,
14/03/2023,4.4397,
15/03/2023,4.0037,
16/03/2023,4.4254,
17/03/2023,4.1338,
20/03/2023,4.3108,
21/03/2023,4.5502,
22/03/2023,4.4408,
23/03/2023,4.3212,
24/03/2023,4.2226,
27/03/2023,4.4551,
28/03/2023,4.5171,
29/03/2023,4.4923,
30/03/2023,4.5841,
31/03/2023,4.591,
03/04/2023,4.5553,
04/04/2023,4.4465,
05/04/2023,4.4109,
06/04/2023,4.458,
07/04/2023,4.5605,
10/04/2023,4.6391,
11/04/2023,4.6468,
12/04/2023,4.6356,
13/04/2023,4.6324,
14/04/2023,4.745,
17/04/2023,4.8016,
18/04/2023,4.7957,
19/04/2023,4.7891,
20/04/2023,4.715,
21/04/2023,4.7246,
24/04/2023,4.686,
25/04/2023,4.6203,
26/04/2023,4.6552,
27/04/2023,4.7608,
28/04/2023,4.7404,
01/05/2023,4.8516,
02/05/2023,4.7314,
03/05/2023,4.6304,
04/05/2023,4.6218,
05/05/2023,4.7237,
08/05/2023,4.7803,
09/05/2023,4.8233,
10/05/2023,4.6708,
11/05/2023,4.7192,
12/05/2023,4.7342,
15/05/2023,4.7473,
16/05/2023,4.8799,
17/05/2023,4.8901,
18/05/2023,4.9825,
19/05/2023,4.9783,
22/05/2023,5.0488,
23/05/2023,5.0538,
24/05/2023,5.1025,
25/05/2023,5.2307,
26/05/2023,5.223,
29/05/2023,5.223,
30/05/2023,5.1951,
31/05/2023,5.1726,
01/06/2023,5.0983,
02/06/2023,5.2252,
05/06/2023,5.1563,
06/06/2023,5.1694,
07/06/2023,5.1389,
08/06/2023,5.1302,
09/06/2023,5.1832,
12/06/2023,5.1881,
13/06/2023,5.2067,
14/06/2023,5.2269,
15/06/2023,5.177,
16/06/2023,5.2131,
19/06/2023,5.2131,
20/06/2023,5.2071,
21/06/2023,5.2367,
22/06/2023,5.2608,
23/06/2023,5.229,
26/06/2023,5.2531,
27/06/2023,5.3046,
28/06/2023,5.3205,
29/06/2023,5.383,
30/06/2023,5.3922,
03/07/2023,5.3965,
04/07/2023,5.3965,
05/07/2023,5.3823,
06/07/2023,5.4091,
07/07/2023,5.3827,
10/07/2023,5.3685,
11/07/2023,5.3898,
12/07/2023,5.3258,
13/07/2023,5.2373,
14/07/2023,5.2658,
17/07/2023,5.3147,
18/07/2023,5.3086,
19/07/2023,5.2806,
20/07/2023,5.3047,
21/07/2023,5.2838,
24/07/2023,5.3436,
25/07/2023,5.3732,
26/07/2023,5.3534,
27/07/2023,5.3638,
28/07/2023,5.362,
31/07/2023,5.3779,
01/08/2023,5.3746,
02/08/2023,5.3549,
03/08/2023,5.368,
04/08/2023,5.287,
07/08/2023,5.3001,
08/08/2023,5.3078,
09/08/2023,5.3395,
10/08/2023,5.3115,
11/08/2023,5.3372,
14/08/2023,5.3559,
15/08/2023,5.3498,
16/08/2023,5.3574,
17/08/2023,5.3459,
18/08/2023,5.3386,
21/08/2023,5.3765,
22/08/2023,5.3924,
23/08/2023,5.3616,
24/08/2023,5.3967,
25/08/2023,5.4361,
28/08/2023,5.4492,
29/08/2023,5.3828,
30/08/2023,5.3932,
31/08/2023,5.3844,
01/09/2023,5.3575,
04/09/2023,5.3575,
05/09/2023,5.4144,
06/09/2023,5.4248,
07/09/2023,5.3967,
08/09/2023,5.3922,
11/09/2023,5.4026,
12/09/2023,5.4185,
13/09/2023,5.3959,
14/09/2023,5.4228,
15/09/2023,5.4182,
18/09/2023,5.4231,
19/09/2023,5.439,
20/09/2023,5.4714,
21/09/2023,5.4488,
22/09/2023,5.447,
25/09/2023,5.441,
26/09/2023,5.4513,
27/09/2023,5.4782,
28/09/2023,5.4639,
29/09/2023,5.4484,
02/10/2023,5.4889,
03/10/2023,5.4801,
04/10/2023,5.4166,
05/10/2023,5.372,
06/10/2023,5.4218,
09/10/2023,5.4218,
10/10/2023,5.3415,
11/10/2023,5.3574,
12/10/2023,5.3953,
13/10/2023,5.3771,
16/10/2023,5.4039,
17/10/2023,5.461,
18/10/2023,5.4494,
19/10/2023,5.4131,
20/10/2023,5.3812,
23/10/2023,5.3861,
24/10/2023,5.4157,
25/10/2023,5.4316,
26/10/2023,5.4009,
27/10/2023,5.3882,
30/10/2023,5.4177,
31/10/2023,5.45,
01/11/2023,5.3643,
02/11/2023,5.3747,
03/11/2023,5.274,
06/11/2023,5.3284,
07/11/2023,5.3168,
08/11/2023,5.3327,
09/11/2023,5.3678,
10/11/2023,5.3743,
13/11/2023,5.3655,
14/11/2023,5.2197,
15/11/2023,5.2657,
16/11/2023,5.2268,
17/11/2023,5.2334,
20/11/2023,5.2438,
21/11/2023,5.2432,
22/11/2023,5.2531,
23/11/2023,5.2531,
24/11/2023,5.2624,
27/11/2023,5.2455,
28/11/2023,5.1821,
29/11/2023,5.104,
30/11/2023,5.1172,
01/12/2023,5.0006,
04/12/2023,5.0795,
05/12/2023,5.0516,
06/12/2023,5.0702,
07/12/2023,5.0423,
08/12/2023,5.1173,
11/12/2023,5.1168,
12/12/2023,5.1245,
13/12/2023,4.8947,
14/12/2023,4.8969,
15/12/2023,4.9336,
18/12/2023,4.9468,
19/12/2023,4.9081,
20/12/2023,4.8641,
21/12/2023,4.8338,
22/12/2023,4.8102,
25/12/2023,4.8102,
26/12/2023,4.7962,
27/12/2023,4.7727,
28/12/2023,4.7832,
29/12/2023,4.7622,
01/01/2024,4.7622,
02/01/2024,4.7972,
03/01/2024,4.8022,
04/01/2024,4.8398,
05/01/2024,4.833,
08/01/2024,4.8271,
09/01/2024,4.8157,
10/01/2024,4.8152,
11/01/2024,4.7386,
12/01/2024,4.6554,
15/01/2024,4.6554,
16/01/2024,4.7147,
17/01/2024,4.8174,
18/01/2024,4.8088,
19/01/2024,4.8401,
22/01/2024,4.8559,
23/01/2024,4.831,
24/01/2024,4.8136,
25/01/2024,4.7559,
26/01/2024,4.7736,
29/01/2024,4.7541,
30/01/2024,4.7836,
31/01/2024,4.7069,
01/02/2024,4.6819,
02/02/2024,4.7921,
05/02/2024,4.8597,
06/02/2024,4.8075,
07/02/2024,4.8071,
08/02/2024,4.8393,
09/02/2024,4.8596,
12/02/2024,4.87,
13/02/2024,5.0003,
14/02/2024,4.9344,
15/02/2024,4.9448,
16/02/2024,4.9511,
19/02/2024,4.9511,
20/02/2024,4.937,
21/02/2024,4.9776,
22/02/2024,5.0017,
23/02/2024,4.9947,
26/02/2024,5.0242,
27/02/2024,5.0155,
28/02/2024,4.9986,
29/02/2024,4.9981,
01/03/2024,4.9393,
04/03/2024,4.9879,
05/03/2024,4.941,
06/03/2024,4.9569,
07/03/2024,4.9319,
08/03/2024,4.925,
11/03/2024,4.9544,
12/03/2024,4.9948,
13/03/2024,5.0298,
14/03/2024,5.0592,
15/03/2024,5.0577,
18/03/2024,5.079,
19/03/2024,5.084,
20/03/2024,4.9776,
21/03/2024,4.9935,
22/03/2024,4.9592,
25/03/2024,4.9587,
26/03/2024,4.9882,
27/03/2024,4.9877,
28/03/2024,5.0238,
29/03/2024,5.0238,
01/04/2024,5.0559,
02/04/2024,5.0336,
03/04/2024,5.025,
04/04/2024,4.9945,
05/04/2024,5.0529,
08/04/2024,5.0741,
09/04/2024,5.0328,
10/04/2024,5.1902,
11/04/2024,5.1515,
12/04/2024,5.1282,
15/04/2024,5.1549,
16/04/2024,5.1707,
17/04/2024,5.1415,
18/04/2024,5.1628,
19/04/2024,5.1584,
22/04/2024,5.1579,
23/04/2024,5.1328,
24/04/2024,5.1568,
25/04/2024,5.189,
26/04/2024,5.1901,
29/04/2024,5.1896,
30/04/2024,5.2354,
01/05/2024,5.183,
02/05/2024,5.1579,
03/05/2024,5.1182,
06/05/2024,5.115,
07/05/2024,5.1389,
08/05/2024,5.1411,
09/05/2024,5.1352,
10/05/2024,5.1717,
13/05/2024,5.1766,
14/05/2024,5.1625,
15/05/2024,5.0841,
16/05/2024,5.1163,
17/05/2024,5.1284,
20/05/2024,5.147,
21/05/2024,5.1355,
22/05/2024,5.1568,
23/05/2024,5.1972,
24/05/2024,5.195,
27/05/2024,5.1868,
28/05/2024,5.2136,
29/05/2024,5.2131,
30/05/2024,5.188,
31/05/2024,5.1754,
03/06/2024,5.1449,
04/06/2024,5.1172,
05/06/2024,5.0921,
06/06/2024,5.0835,
07/06/2024,5.169,
10/06/2024,5.1739,
11/06/2024,5.1652,
12/06/2024,5.1169,
13/06/2024,5.0672,
14/06/2024,5.0574,
17/06/2024,5.1087,
18/06/2024,5.0885,
19/06/2024,5.0885,
20/06/2024,5.1017,
21/06/2024,5.0946,
24/06/2024,5.0941,
25/06/2024,5.1045,
26/06/2024,5.1339,
27/06/2024,5.1034,
28/06/2024,5.11,
01/07/2024,5.1041,
02/07/2024,5.0818,
03/07/2024,5.0427,
04/07/2024,5.0427,
05/07/2024,4.995,
08/07/2024,5.0081,
09/07/2024,5.032,
10/07/2024,4.9994,
11/07/2024,4.898,
12/07/2024,4.853,
15/07/2024,4.8362,
16/07/2024,4.833,
17/07/2024,4.8461,
18/07/2024,4.8619,
19/07/2024,4.8768,
22/07/2024,4.8872,
23/07/2024,4.8704,
24/07/2024,4.8401,
25/07/2024,4.8369,
26/07/2024,4.7975,
29/07/2024,4.8187,
30/07/2024,4.7939,
31/07/2024,4.7447,
01/08/2024,4.6171,
02/08/2024,4.3596,
05/08/2024,4.3942,
06/08/2024,4.4962,
07/08/2024,4.4206,
08/08/2024,4.4689,
09/08/2024,4.4812,
12/08/2024,4.4727,
13/08/2024,4.3939,
14/08/2024,4.4232,
15/08/2024,4.531,
16/08/2024,4.4756,
19/08/2024,4.4969,
20/08/2024,4.4262,
21/08/2024,4.388,
22/08/2024,4.4578,
23/08/2024,4.3703,
26/08/2024,4.4077,
27/08/2024,4.3803,
28/08/2024,4.3934,
29/08/2024,4.4119,
30/08/2024,4.4023,
02/09/2024,4.4023,
03/09/2024,4.3642,
04/09/2024,4.2125,
05/09/2024,4.196,
06/09/2024,4.0926,
09/09/2024,4.1218,
10/09/2024,4.0569,
11/09/2024,4.1184,
12/09/2024,4.0777,
13/09/2024,4.0096,
16/09/2024,3.9609,
17/09/2024,3.9982,
18/09/2024,3.9791,
19/09/2024,3.9412,
20/09/2024,3.9349,
23/09/2024,3.9293,
24/09/2024,3.8915,
25/09/2024,3.9153,
26/09/2024,3.9819,
27/09/2024,3.9221,
30/09/2024,4.0021,
01/10/2024,3.9697,
02/10/2024,3.9567,
03/10/2024,4.0048,
04/10/2024,4.1707,
07/10/2024,4.2242,
08/10/2024,4.1915,
09/10/2024,4.2369,
10/10/2024,4.1989,
11/10/2024,4.1813,
14/10/2024,4.1813,
15/10/2024,4.1755,
16/10/2024,4.1725,
17/10/2024,4.2071,
18/10/2024,4.1846,
21/10/2024,4.2488,
22/10/2024,4.2484,
23/10/2024,4.2722,
24/10/2024,4.2531,
25/10/2024,4.295,
28/10/2024,4.2893,
29/10/2024,4.2647,
30/10/2024,4.28,
31/10/2024,4.2688,
01/11/2024,4.265,
04/11/2024,4.2458,
05/11/2024,4.2454,
06/11/2024,4.3071,
07/11/2024,4.2554,
