s_ref,strike,maturity_days,moneyness,w,implied_vol,price,date
1280.2781,1241.8698,480,0.97,put,0.24115248890880822,133.49215729104273,2012-01-03
1280.2781,1254.6725,480,0.98,call,0.23754619084796866,132.1087589792257,2012-01-03
1280.2781,1254.6725,480,0.98,put,0.23754619084796866,138.54261062122708,2012-01-03
1280.2781,1267.4753,480,0.99,call,0.23392971812137855,124.54734647102379,2012-01-03
1280.2781,1267.4753,480,0.99,put,0.23392971812137853,143.75743861016207,2012-01-03
1280.2781,1280.2781,480,1.0,call,0.23030391677660983,117.15668083353185,2012-01-03
1280.2781,1280.2781,480,1.0,put,0.23030391677660983,149.14301346980727,2012-01-03
1280.2781,1293.0809,480,1.01,call,0.22666993858801723,109.94351235655294,2012-01-03
1280.2781,1293.0809,480,1.01,put,0.2266699385880173,154.7060854899655,2012-01-03
1280.2781,1305.8837,480,1.02,call,0.2230294161092141,102.91498004064702,2012-01-03
1280.2781,1305.8837,480,1.02,put,0.22302941610921442,160.45379367119648,2012-01-03
1280.2781,1318.6864,480,1.03,call,0.21938428558096257,96.07861832192947,2012-01-03
1280.2781,1318.6864,480,1.03,put,0.21938428558096262,166.39367244961605,2012-01-03
1280.2781,1331.4892,480,1.04,call,0.21573726195511228,89.44235559739731,2012-01-03
1280.2781,1331.4892,480,1.04,put,0.21573726195511206,172.533650222221,2012-01-03
1280.2781,1344.292,480,1.05,call,0.21209103095907383,83.01450120547541,2012-01-03
1280.2781,1344.292,480,1.05,put,0.21209103095907356,178.88203632743603,2012-01-03
1280.2781,1357.0948,480,1.06,call,0.20845012475626695,76.80371657455804,2012-01-03
1280.2781,1357.0948,480,1.06,put,0.20845012475626704,185.4474921936558,2012-01-03
1280.2781,1369.8976,480,1.07,call,0.20481862253672078,70.81896516484147,2012-01-03
1280.2781,1369.8976,480,1.07,put,0.20481862253672073,192.23898128107612,2012-01-03
1280.2781,1382.7003,480,1.08,call,0.2012026194161581,65.06943465523732,2012-01-03
1280.2781,1382.7003,480,1.08,put,0.2012026194161578,199.26569126860912,2012-01-03
1280.2781,1395.5031,480,1.09,call,0.19760865842166545,59.56442370218293,2012-01-03
1280.2781,1395.5031,480,1.09,put,0.19760865842166542,206.53692081269185,2012-01-03
1280.2781,1408.3059,480,1.1,call,0.19404480008087488,54.31318477153742,2012-01-03
1280.2781,1408.3059,480,1.1,put,0.194044800080875,214.06192237918324,2012-01-03
1280.2781,1421.1087,480,1.11,call,0.19052003593112896,49.32471443203824,2012-01-03
1280.2781,1421.1087,480,1.11,put,0.19052003593112882,221.84969253682118,2012-01-03
1280.2781,1433.9115,480,1.12,call,0.187044965283067,44.6074837105479,2012-01-03
1280.2781,1433.9115,480,1.12,put,0.18704496528306752,229.908702312468,2012-01-03
1280.2781,1446.7143,480,1.13,call,0.18363160065561193,40.169104443909134,2012-01-03
1280.2781,1446.7143,480,1.13,put,0.18363160065561174,238.2465635429659,2012-01-03
1280.2781,1459.517,480,1.14,call,0.18029291841798842,36.01593388772676,2012-01-03
1280.2781,1459.517,480,1.14,put,0.1802929184179884,246.86963348392067,2012-01-03
1280.2781,1472.3198,480,1.15,call,0.17704322473509337,32.15262979929974,2012-01-03
1280.2781,1472.3198,480,1.15,put,0.17704322473509337,255.78256989263056,2012-01-03
1280.2781,1485.1226,480,1.16,call,0.1738972931725313,28.58168168949523,2012-01-03
1280.2781,1485.1226,480,1.16,put,0.17389729317253136,264.98786227996317,2012-01-03
1280.2781,1497.9254,480,1.17,call,0.17087056614425805,25.3029593959851,2012-01-03
1280.2781,1497.9254,480,1.17,put,0.17087056614425777,274.4853804835899,2012-01-03
1280.2781,1510.7282,480,1.18,call,0.16797744050143484,22.313334067383284,2012-01-03
1280.2781,1510.7282,480,1.18,put,0.16797744050143545,284.27199565212527,2012-01-03
1280.2781,1523.5309,480,1.19,call,0.16523191132913398,19.606433783773028,2012-01-03
1280.2781,1523.5309,480,1.19,put,0.16523191132913442,294.3413358656521,2012-01-03
1280.2781,1536.3337,480,1.2,call,0.16264572526426466,17.172590774745288,2012-01-03
1280.2781,1536.3337,480,1.2,put,0.16264572526426488,304.6837333537613,2012-01-03
1280.2781,960.2086,510,0.75,call,0.31810676257702236,344.1208849250338,2012-01-03
1280.2781,960.2086,510,0.75,put,0.31810676257702275,58.71057089436284,2012-01-03
1280.2781,973.0114,510,0.76,call,0.3146957226344746,333.94773482704704,2012-01-03
1280.2781,973.0114,510,0.76,put,0.31469572263447465,61.312004340076925,2012-01-03
1280.2781,985.8141,510,0.77,call,0.31128672534319024,323.85850781807216,2012-01-03
1280.2781,985.8141,510,0.77,put,0.31128672534319035,63.99736087480302,2012-01-03
1280.2781,998.6169,510,0.78,call,0.30787900478641644,313.8552778489454,2012-01-03
1280.2781,998.6169,510,0.78,put,0.3078790047864161,66.76871444937709,2012-01-03
1280.2781,1011.4197,510,0.79,call,0.3044717427981138,303.9401921084586,2012-01-03
1280.2781,1011.4197,510,0.79,put,0.30447174279811356,69.62821225259114,2012-01-03
1280.2781,1024.2225,510,0.8,call,0.3010642855874249,294.1154765502184,2012-01-03
1280.2781,1024.2225,510,0.8,put,0.30106428558742515,72.57808023805194,2012-01-03
1280.2781,1037.0253,510,0.81,call,0.2976552535802442,284.38344189421434,2012-01-03
1280.2781,1037.0253,510,0.81,put,0.29765525358024436,75.62062912574864,2012-01-03
1280.2781,1049.828,510,0.82,call,0.29424458544320864,274.74649013954746,2012-01-03
1280.2781,1049.828,510,0.82,put,0.29424458544320875,78.75826091478248,2012-01-03
1280.2781,1062.6308,510,0.83,call,0.29083116195100966,265.20712162608356,2012-01-03
1280.2781,1062.6308,510,0.83,put,0.2908311619510097,81.99347594501957,2012-01-03
1280.2781,1075.4336,510,0.84,call,0.2874142694795303,255.767942683717,2012-01-03
1280.2781,1075.4336,510,0.84,put,0.2874142694795303,85.32888054635397,2012-01-03
1280.2781,1088.2364,510,0.85,call,0.2839932186702233,246.43167390830376,2012-01-03
1280.2781,1088.2364,510,0.85,put,0.2839932186702229,88.76719531464148,2012-01-03
1280.2781,1101.0392,510,0.86,call,0.2805673270927203,237.20115910293168,2012-01-03
1280.2781,1101.0392,510,0.86,put,0.2805673270927203,92.31126405297036,2012-01-03
1280.2781,1113.8419,510,0.87,call,0.27713584540585273,228.07937492171695,2012-01-03
1280.2781,1113.8419,510,0.87,put,0.2771358454058526,95.96406341545638,2012-01-03
1280.2781,1126.6447,510,0.88,call,0.27369846255930924,219.06944125038757,2012-01-03
1280.2781,1126.6447,510,0.88,put,0.2736984625593093,99.72871328782797,2012-01-03
1280.2781,1139.4475,510,0.89,call,0.2702543778147094,210.17463235298456,2012-01-03
1280.2781,1139.4475,510,0.89,put,0.27025437781470923,103.60848793412595,2012-01-03
1280.2781,1152.2503,510,0.9,call,0.2668030302060464,201.3983888063902,2012-01-03
1280.2781,1152.2503,510,0.9,put,0.2668030302060464,107.6068279312323,2012-01-03
1280.2781,1165.0531,510,0.91,call,0.2633441011267433,192.74433023316047,2012-01-03
1280.2781,1165.0531,510,0.91,put,0.2633441011267431,111.72735290170355,2012-01-03
1280.2781,1177.8559,510,0.92,call,0.25987716662200006,184.216268827072,2012-01-03
1280.2781,1177.8559,510,0.92,put,0.25987716662200006,115.97387503931608,2012-01-03
1280.2781,1190.6586,510,0.93,call,0.25640192493518205,175.8182236432762,2012-01-03
1280.2781,1190.6586,510,0.93,put,0.25640192493518205,120.35041339922101,2012-01-03
1280.2781,1203.4614,510,0.94,call,0.2529181694429853,167.55443559389957,2012-01-03
1280.2781,1203.4614,510,0.94,put,0.2529181694429853,124.86120889354514,2012-01-03
1280.2781,1216.2642,510,0.95,call,0.24942580177141868,159.4293830475564,2012-01-03
1280.2781,1216.2642,510,0.95,put,0.2494258017714186,129.5107398909029,2012-01-03
1280.2781,1229.067,510,0.96,call,0.2459248515404221,151.4477978740097,2012-01-03
1280.2781,1229.067,510,0.96,put,0.24592485154042218,134.30373826105696,2012-01-03
1280.2781,1241.8698,510,0.97,call,0.24241550082193483,143.61468169848607,2012-01-03
1280.2781,1241.8698,510,0.97,put,0.242415500821935,139.2452056292343,2012-01-03
1280.2781,1254.6725,510,0.98,call,0.23889810855952315,135.93532202809592,2012-01-03
1280.2781,1254.6725,510,0.98,put,0.23889810855952293,144.34042950254513,2012-01-03
1280.2781,1267.4753,510,0.99,call,0.2353732379171373,128.41530777798502,2012-01-03
1280.2781,1267.4753,510,0.99,put,0.23537323791713732,149.59499879613497,2012-01-03
1280.2781,1280.2781,510,1.0,call,0.23184169233697877,121.06054354815811,2012-01-03
1280.2781,1280.2781,510,1.0,put,0.23184169233697877,155.01481811000903,2012-01-03
1280.2781,1293.0809,510,1.01,call,0.2283045605506357,113.87726177227535,2012-01-03
1280.2781,1293.0809,510,1.01,put,0.22830456055063592,160.60611987782724,2012-01-03
1280.2781,1305.8837,510,1.02,call,0.22476326200827249,106.87203156432017,2012-01-03
1280.2781,1305.8837,510,1.02,put,0.2247632620082724,166.3754732135728,2012-01-03
1280.2781,1318.6864,510,1.03,call,0.22121959969484925,100.05176271370125,2012-01-03
1280.2781,1318.6864,510,1.03,put,0.2212195996948493,172.32978790665487,2012-01-03
1280.2781,1331.4892,510,1.04,call,0.21767568575606483,93.42370280997548,2012-01-03
1280.2781,1331.4892,510,1.04,put,0.21767568575606489,178.47631154663006,2012-01-03
1280.2781,1344.292,510,1.05,call,0.21413471156226724,86.99542490355209,2012-01-03
1280.2781,1344.292,510,1.05,put,0.2141347115622672,184.82261718390743,2012-01-03
1280.2781,1357.0948,510,1.06,call,0.21059949418003052,80.77480242462036,2012-01-03
1280.2781,1357.0948,510,1.06,put,0.21059949418003052,191.37657824867665,2012-01-03
1280.2781,1369.8976,510,1.07,call,0.20707466829421345,74.76996730102961,2012-01-03
1280.2781,1369.8976,510,1.07,put,0.20707466829421342,198.14632666878666,2012-01-03
1280.2781,1382.7003,510,1.08,call,0.20356463710955944,68.98924637728568,2012-01-03
1280.2781,1382.7003,510,1.08,put,0.20356463710955944,205.1401892887437,2012-01-03
1280.2781,1395.5031,510,1.09,call,0.2000752574993455,63.44107042863031,2012-01-03
1280.2781,1395.5031,510,1.09,put,0.20007525749934543,212.3665968837893,2012-01-03
1280.2781,1408.3059,510,1.1,call,0.19661310134192,58.13384944517572,2012-01-03
1280.2781,1408.3059,510,1.1,put,0.19661310134191998,219.83395944403546,2012-01-03
1280.2781,1421.1087,510,1.11,call,0.1931863580172125,53.07580768949533,2012-01-03
1280.2781,1421.1087,510,1.11,put,0.19318635801721223,227.55050123205604,2012-01-03
1280.2781,1433.9115,510,1.12,call,0.18980340306881754,48.27477268730755,2012-01-03
1280.2781,1433.9115,510,1.12,put,0.18980340306881743,235.5240497735692,2012-01-03
1280.2781,1446.7143,510,1.13,call,0.18647419762384526,43.73791429775613,2012-01-03
1280.2781,1446.7143,510,1.13,put,0.1864741976238452,243.7617749277183,2012-01-03
1280.2781,1459.517,510,1.14,call,0.18321042737763915,39.471433899666806,2012-01-03
1280.2781,1459.517,510,1.14,put,0.1832104273776389,252.26987807332995,2012-01-03
1280.2781,1472.3198,510,1.15,call,0.18002350686421015,35.48021001855959,2012-01-03
1280.2781,1472.3198,510,1.15,put,0.1800235068642106,261.0532377359235,2012-01-03
1280.2781,1485.1226,510,1.16,call,0.1769266149539667,31.76741555078427,2012-01-03
1280.2781,1485.1226,510,1.16,put,0.17692661495396658,270.11502681184913,2012-01-03
1280.2781,1497.9254,510,1.17,call,0.17393242120343042,28.334132519235112,2012-01-03
1280.2781,1497.9254,510,1.17,put,0.17393242120343003,279.4563273240007,2012-01-03
1280.2781,1510.7282,510,1.18,call,0.1710547079772817,25.179001289630072,2012-01-03
1280.2781,1510.7282,510,1.18,put,0.17105470797728176,289.07577963809666,2012-01-03
1280.2781,1523.5309,510,1.19,call,0.16830591577166062,22.297949390436127,2012-01-03
1280.2781,1523.5309,510,1.19,put,0.16830591577166032,298.96931128260366,2012-01-03
1280.2781,1536.3337,510,1.2,call,0.16569746268090724,19.684046724438495,2012-01-03
1280.2781,1536.3337,510,1.2,put,0.16569746268090704,309.1299921603068,2012-01-03
1280.2781,960.2086,540,0.75,call,0.3180533022559281,346.15584450239925,2012-01-03
1280.2781,960.2086,540,0.75,put,0.3180533022559278,62.751257669408645,2012-01-03
1280.2781,973.0114,540,0.76,call,0.31468634532856976,336.07325831980614,2012-01-03
1280.2781,973.0114,540,0.76,put,0.31468634532857,65.4415982919709,2012-01-03
1280.2781,985.8141,540,0.77,call,0.31132267970616584,326.0739857299383,2012-01-03
1280.2781,985.8141,540,0.77,put,0.3113226797061656,68.21525250725847,2012-01-03
1280.2781,998.6169,540,0.78,call,0.3079615206124864,316.1600090471587,2012-01-03
1280.2781,998.6169,540,0.78,put,0.30796152061248666,71.07420262963427,2012-01-03
1280.2781,1011.4197,540,0.79,call,0.3046022474308195,306.33338086818634,2012-01-03
1280.2781,1011.4197,540,0.79,put,0.3046022474308192,74.02050125581728,2012-01-03
1280.2781,1024.2225,540,0.8,call,0.30124353073256654,296.5962292071749,2012-01-03
1280.2781,1024.2225,540,0.8,put,0.30124353073256693,77.05627639996128,2012-01-03
1280.2781,1037.0253,540,0.81,call,0.2978853472023833,286.9507630389995,2012-01-03
1280.2781,1037.0253,540,0.81,put,0.29788534720238374,80.18373703694118,2012-01-03
1280.2781,1049.828,540,0.82,call,0.2945266099760275,277.39927827855394,2012-01-03
1280.2781,1049.828,540,0.82,put,0.2945266099760275,83.40517908165083,2012-01-03
1280.2781,1062.6308,540,0.83,call,0.2911666617191127,267.94416422436984,2012-01-03
1280.2781,1062.6308,540,0.83,put,0.29116666171911254,86.72299183262214,2012-01-03
1280.2781,1075.4336,540,0.84,call,0.2878048383169757,258.5879104949798,2012-01-03
1280.2781,1075.4336,540,0.84,put,0.28780483831697584,90.13966490838756,2012-01-03
1280.2781,1088.2364,540,0.85,call,0.2844405010911919,249.3331144860071,2012-01-03
1280.2781,1088.2364,540,0.85,put,0.28444050109119173,93.65779570457012,2012-01-03
1280.2781,1101.0392,540,0.86,call,0.28107289557203763,240.1824893747706,2012-01-03
1280.2781,1101.0392,540,0.86,put,0.2810728955720375,97.28009739848908,2012-01-03
1280.2781,1113.8419,540,0.87,call,0.27770185720071155,231.13887269700234,2012-01-03
1280.2781,1113.8419,540,0.87,put,0.2777018572007113,101.00940752587606,2012-01-03
1280.2781,1126.6447,540,0.88,call,0.27432646655215676,222.20523551671533,2012-01-03
1280.2781,1126.6447,540,0.88,put,0.274326466552157,104.84869715074453,2012-01-03
1280.2781,1139.4475,540,0.89,call,0.27094632844315886,213.3846922049115,2012-01-03
1280.2781,1139.4475,540,0.89,put,0.2709463284431584,108.80108064409615,2012-01-03
1280.2781,1152.2503,540,0.9,call,0.26756101536776433,204.68051083506427,2012-01-03
1280.2781,1152.2503,540,0.9,put,0.26756101536776433,112.86982607940415,2012-01-03
1280.2781,1165.0531,540,0.91,call,0.26417014315765125,196.0961241924189,2012-01-03
1280.2781,1165.0531,540,0.91,put,0.26417014315765125,117.05836624191426,2012-01-03
1280.2781,1177.8559,540,0.92,call,0.26077347912944165,187.63514137907745,2012-01-03
1280.2781,1177.8559,540,0.92,put,0.26077347912944165,121.37031023372826,2012-01-03
1280.2781,1190.6586,540,0.93,call,0.2573705256215167,179.30135997633124,2012-01-03
1280.2781,1190.6586,540,0.93,put,0.2573705256215168,125.80945563613729,2012-01-03
1280.2781,1203.4614,540,0.94,call,0.25396138604947566,171.09877869805302,2012-01-03
1280.2781,1203.4614,540,0.94,put,0.25396138604947593,130.3798011630143,2012-01-03
1280.2781,1216.2642,540,0.95,call,0.2505459208454529,163.03161043205282,2012-01-03
1280.2781,1216.2642,540,0.95,put,0.250545920845453,135.08555970216958,2012-01-03
1280.2781,1229.067,540,0.96,call,0.24712419433894758,155.10429551735737,2012-01-03
1280.2781,1229.067,540,0.96,put,0.24712419433894772,139.93117159262934,2012-01-03
1280.2781,1241.8698,540,0.97,call,0.24369640976528192,147.32151504094443,2012-01-03
1280.2781,1241.8698,540,0.97,put,0.24369640976528203,144.9213179213719,2012-01-03
1280.2781,1254.6725,540,0.98,call,0.2402629276297409,139.68820385318008,2012-01-03
1280.2781,1254.6725,540,0.98,put,0.24026292762974055,150.06093353876298,2012-01-03
1280.2781,1267.4753,540,0.99,call,0.23682429002968455,132.20956289168353,2012-01-03
1280.2781,1267.4753,540,0.99,put,0.2368242900296845,155.35521938242167,2012-01-03
1280.2781,1280.2781,540,1.0,call,0.23338125034151275,124.89107026205146,2012-01-03
1280.2781,1280.2781,540,1.0,put,0.233381250341513,160.80965355794507,2012-01-03
1280.2781,1293.0809,540,1.01,call,0.2299348121065826,117.7384903430965,2012-01-03
1280.2781,1293.0809,540,1.01,put,0.22993481210658248,166.43000044414558,2012-01-03
1280.2781,1305.8837,540,1.02,call,0.2264862658482628,110.75787995517794,2012-01-03
1280.2781,1305.8837,540,1.02,put,0.22648626584826287,172.22231686138224,2012-01-03
1280.2781,1318.6864,540,1.03,call,0.22303723054646457,103.95559034345816,2012-01-03
1280.2781,1318.6864,540,1.03,put,0.22303723054646463,178.19295405481793,2012-01-03
1280.2781,1331.4892,540,1.04,call,0.2195897093642729,97.3382633744148,2012-01-03
1280.2781,1331.4892,540,1.04,put,0.2195897093642732,184.34855389093005,2012-01-03
1280.2781,1344.292,540,1.05,call,0.21614614601801665,90.91281991684502,2012-01-03
1280.2781,1344.292,540,1.05,put,0.21614614601801652,190.69603723851552,2012-01-03
1280.2781,1357.0948,540,1.06,call,0.21270943818540763,84.68643787652849,2012-01-03
1280.2781,1357.0948,540,1.06,put,0.21270943818540747,197.2425820033544,2012-01-03
1280.2781,1369.8976,540,1.07,call,0.209283265629977,78.66651678592467,2012-01-03
1280.2781,1369.8976,540,1.07,put,0.209283265629977,203.99558771790583,2012-01-03
1280.2781,1382.7003,540,1.08,call,0.20587164561403798,72.86062524473937,2012-01-03
1280.2781,1382.7003,540,1.08,put,0.2058716456140378,210.962622981876,2012-01-03
1280.2781,1395.5031,540,1.09,call,0.20247952723096266,67.27642692183339,2012-01-03
1280.2781,1395.5031,540,1.09,put,0.2024795272309623,218.1513514641255,2012-01-03
1280.2781,1408.3059,540,1.1,call,0.19911257205774882,61.92158036656024,2012-01-03
1280.2781,1408.3059,540,1.1,put,0.1991125720577489,225.56943171400758,2012-01-03
1280.2781,1421.1087,540,1.11,call,0.19577750421408763,56.80360770270135,2012-01-03
1280.2781,1421.1087,540,1.11,put,0.19577750421408738,233.22438585530415,2012-01-03
1280.2781,1433.9115,540,1.12,call,0.19248165925729888,51.92972763159665,2012-01-03
1280.2781,1433.9115,540,1.12,put,0.19248165925729863,241.12343258935493,2012-01-03
1280.2781,1446.7143,540,1.13,call,0.18923349645730994,47.30664937340639,2012-01-03
1280.2781,1446.7143,540,1.13,put,0.18923349645730997,249.27328113631967,2012-01-03
1280.2781,1459.517,540,1.14,call,0.18604252142483554,42.94032660297122,2012-01-03
1280.2781,1459.517,540,1.14,put,0.18604252142483507,257.6798851710399,2012-01-03
1280.2781,1472.3198,540,1.15,call,0.18291884408344714,38.83567444832029,2012-01-03
1280.2781,1472.3198,540,1.15,put,0.182918844083447,266.34815982154424,2012-01-03
1280.2781,1485.1226,540,1.16,call,0.1798734908331017,34.99625841279241,2012-01-03
1280.2781,1485.1226,540,1.16,put,0.17987349083310178,275.28167059117186,2012-01-03
1280.2781,1497.9254,540,1.17,call,0.17691787938435627,31.423971471811214,2012-01-03
1280.2781,1497.9254,540,1.17,put,0.17691787938435624,284.4823104553459,2012-01-03
1280.2781,1510.7282,540,1.18,call,0.17406366709362525,28.118723761859847,2012-01-03
1280.2781,1510.7282,540,1.18,put,0.17406366709362467,293.94998955055,2012-01-03
1280.2781,1523.5309,540,1.19,call,0.1713224527704083,25.078176589640623,2012-01-03
1280.2781,1523.5309,540,1.19,put,0.1713224527704086,303.68236918348623,2012-01-03
